label,handedness,rx1,ry1,rz1,rx2,ry2,rz2,rx3,ry3,rz3,rx4,ry4,rz4,rx5,ry5,rz5,rx6,ry6,rz6,rx7,ry7,rz7,rx8,ry8,rz8,rx9,ry9,rz9,rx10,ry10,rz10,rx11,ry11,rz11,rx12,ry12,rz12,rx13,ry13,rz13,rx14,ry14,rz14,rx15,ry15,rz15,rx16,ry16,rz16,rx17,ry17,rz17,rx18,ry18,rz18,rx19,ry19,rz19,rx20,ry20,rz20
T,Left,0.052309572,-0.110692204,-0.068873722,0.059613079,-0.23250559,-0.105566774,0.03120622,-0.323179275,-0.138700124,-0.018124342,-0.383220256,-0.160906922,-0.032287598,-0.32166183,-0.047016725,-0.03357938,-0.399220199,-0.128478672,0.001557231,-0.326351136,-0.174525824,0.016410768,-0.256218881,-0.195372667,-0.117390037,-0.282503695,-0.046047043,-0.128575862,-0.372398019,-0.135328915,-0.059484125,-0.254306853,-0.161432963,-0.039432347,-0.192641914,-0.16251884,-0.188289732,-0.222241194,-0.057141062,-0.197912768,-0.292095304,-0.141000833,-0.123729021,-0.2043885,-0.125407364,-0.107168287,-0.165517271,-0.097403247,-0.254208222,-0.144176841,-0.073560711,-0.25469102,-0.193374575,-0.118818384,-0.18603231,-0.150589467,-0.096385446,-0.164331168,-0.132458926,-0.07191563
T,Left,0.049473822,-0.114745497,-0.06618861,0.055062592,-0.238002538,-0.10393492,0.024132639,-0.325018674,-0.139904192,-0.021517664,-0.379172056,-0.164806298,-0.028291672,-0.323960155,-0.041304304,-0.034105241,-0.40160346,-0.124234094,0.00123924,-0.327850997,-0.171753368,0.017446667,-0.253062129,-0.193479186,-0.1152547,-0.2816841,-0.042685999,-0.134161025,-0.372862726,-0.130947328,-0.061598003,-0.252976387,-0.155142477,-0.037757098,-0.191463708,-0.154951087,-0.187117189,-0.220741033,-0.056989382,-0.205361873,-0.291762352,-0.140197969,-0.127983987,-0.202959716,-0.123504242,-0.10704863,-0.161795437,-0.094873353,-0.253832176,-0.142528832,-0.076819195,-0.259032994,-0.188929319,-0.121269821,-0.189584523,-0.146350681,-0.099279656,-0.163719147,-0.128386616,-0.075500643
T,Left,0.060821116,-0.119675934,-0.072242339,0.05863893,-0.245379508,-0.111318325,0.010756135,-0.345943928,-0.147068133,-0.04557097,-0.43132636,-0.172353645,-0.019343406,-0.350654393,-0.045551946,-0.007683694,-0.438812912,-0.139670064,0.020592451,-0.383622825,-0.19341961,0.036677361,-0.299737334,-0.215190549,-0.116118491,-0.311244905,-0.045150471,-0.132217065,-0.410171032,-0.144059365,-0.064005315,-0.288347185,-0.169102972,-0.039101243,-0.210530758,-0.164353137,-0.198580503,-0.247222662,-0.059063853,-0.214031607,-0.323344111,-0.154045095,-0.134079143,-0.228695214,-0.134036024,-0.113986015,-0.180874527,-0.097887789,-0.275583908,-0.159912229,-0.078482104,-0.274030194,-0.219462276,-0.133214851,-0.19858101,-0.171985269,-0.106418816,-0.175844327,-0.147626042,-0.074259599
T,Left,0.037136912,-0.147967219,-0.155597366,-0.040980101,-0.300900757,-0.202807344,-0.198192954,-0.402842373,-0.229378871,-0.351217091,-0.462302804,-0.237879402,-0.153892756,-0.44563064,-0.04913719,-0.263113648,-0.471670419,-0.162857823,-0.216616571,-0.382696807,-0.22493083,-0.160095751,-0.331804693,-0.246493019,-0.264608175,-0.376392424,-0.000798712,-0.402334631,-0.40118438,-0.124417066,-0.307337016,-0.275524557,-0.163943313,-0.229955852,-0.252679288,-0.154077567,-0.348686069,-0.298237264,0.019783382,-0.456405968,-0.313219488,-0.11102321,-0.357242882,-0.201120019,-0.116612024,-0.279176772,-0.185933709,-0.077787242,-0.408905029,-0.21712935,0.027959206,-0.49150607,-0.234315515,-0.061929259,-0.412667126,-0.164159656,-0.067308135,-0.348936439,-0.159600735,-0.042140103
T,Left,0.057709515,-0.108371079,-0.118546836,0.002837479,-0.227307856,-0.155742474,-0.127734065,-0.264369666,-0.171422325,-0.233659625,-0.279032081,-0.172889821,-0.076607883,-0.291903585,-0.119287178,-0.181614608,-0.232511341,-0.205639668,-0.125441194,-0.1347242,-0.225781225,-0.06166777,-0.095454633,-0.222733892,-0.178566545,-0.223251074,-0.084585227,-0.283414662,-0.182540148,-0.193453558,-0.189587742,-0.066794157,-0.199466623,-0.10462907,-0.026530504,-0.174196832,-0.247868031,-0.152879238,-0.064358815,-0.325632975,-0.104531109,-0.172845803,-0.217921913,-0.009982943,-0.150555544,-0.132112622,0.012026191,-0.103985324,-0.288615197,-0.080830395,-0.052412663,-0.348827407,-0.050431192,-0.130699404,-0.274380297,0.011604428,-0.126439117,-0.21663487,0.02016896,-0.100795954
T,Left,0.013505757,-0.185351432,-0.106166923,-0.07266134,-0.348439455,-0.125847014,-0.233561426,-0.427665055,-0.135267274,-0.37542358,-0.456976712,-0.127170862,-0.185358941,-0.442141563,0.023782758,-0.303524434,-0.466288597,-0.062217811,-0.253549874,-0.362709403,-0.1098509,-0.202068984,-0.315175474,-0.124416442,-0.291490614,-0.371898055,0.055231398,-0.423962891,-0.394941449,-0.044944173,-0.324176907,-0.272755623,-0.076638559,-0.255662173,-0.252136767,-0.063326547,-0.372871607,-0.29092288,0.062156888,-0.480890214,-0.312212587,-0.044833565,-0.375740379,-0.205347359,-0.042855313,-0.306148618,-0.186923862,-0.00265793,-0.434676707,-0.2033723,0.060254989,-0.512898624,-0.228459776,-0.004262926,-0.435162693,-0.159405172,0.0027249,-0.379502326,-0.145584882,0.033629866
T,Left,0.103494227,-0.096621811,-0.106248321,0.17941928,-0.216487765,-0.160864527,0.149232269,-0.338414818,-0.202086205,0.08667487,-0.409771293,-0.224082122,0.084047258,-0.360755771,-0.09652173,0.109241248,-0.444091946,-0.187945092,0.126695037,-0.350631177,-0.214466492,0.106396914,-0.301669121,-0.216434339,-0.035086214,-0.33294791,-0.076805817,-0.008014559,-0.390905469,-0.161074946,0.037169695,-0.248170078,-0.1605927,0.021178306,-0.261657357,-0.146630312,-0.124097108,-0.28782475,-0.072675178,-0.098913073,-0.324971437,-0.160152013,-0.043760776,-0.214320302,-0.12586009,-0.065686225,-0.224012583,-0.088552432,-0.211553156,-0.23240602,-0.077350373,-0.182910144,-0.256680488,-0.122349421,-0.122075259,-0.192252993,-0.092114302,-0.135692,-0.185724377,-0.06216118
T,Left,0.103594124,-0.079416573,-0.094127309,0.179286182,-0.189951241,-0.145695929,0.149407088,-0.309462308,-0.188292821,0.089651465,-0.390058949,-0.215279912,0.106651127,-0.321738749,-0.069071208,0.14222753,-0.410848468,-0.156569113,0.144488155,-0.332389444,-0.187532072,0.110875547,-0.285127937,-0.192207177,-0.00398022,-0.302849024,-0.053718665,0.024134636,-0.367365583,-0.130537872,0.048946142,-0.228950888,-0.131296162,0.029876828,-0.239655375,-0.116001082,-0.092091084,-0.268218845,-0.054574446,-0.067878783,-0.312470525,-0.138314147,-0.029923261,-0.201219886,-0.106138249,-0.054547489,-0.208819359,-0.067737606,-0.185283006,-0.224249571,-0.062992168,-0.149659098,-0.257318079,-0.109541942,-0.104068667,-0.188061088,-0.079654244,-0.121693224,-0.177915454,-0.047248945
T,Left,0.097764552,-0.076497853,-0.116912516,0.173895896,-0.193750918,-0.180697398,0.1421839,-0.312845737,-0.231574179,0.077339709,-0.391738087,-0.265669601,0.074733377,-0.349740386,-0.098776387,0.104214132,-0.424578771,-0.198847981,0.119579316,-0.347851932,-0.234242694,0.102848828,-0.292523324,-0.239386769,-0.038323402,-0.324643463,-0.073596025,-0.019625246,-0.370683461,-0.162534164,0.027849496,-0.238839716,-0.16216393,0.01901263,-0.246410757,-0.144060673,-0.125788122,-0.283819079,-0.066533597,-0.108605802,-0.308285296,-0.159844728,-0.053211212,-0.204827189,-0.128598557,-0.065164387,-0.21103996,-0.089161398,-0.212578713,-0.230659723,-0.069046074,-0.186612904,-0.248918444,-0.120735394,-0.128623217,-0.186309874,-0.09534462,-0.133171796,-0.178902984,-0.065296555
T,Left,0.123305857,-0.102640689,-0.043452895,0.187129497,-0.229474187,-0.064975882,0.153869212,-0.346102387,-0.09139842,0.143837929,-0.440052539,-0.11423971,0.131907761,-0.321415693,0.004913214,0.16858983,-0.416505546,-0.069749238,0.195043683,-0.412852228,-0.119545611,0.211674571,-0.361311674,-0.141830543,0.030661553,-0.316240251,-0.005220523,0.060379326,-0.421628058,-0.09247821,0.077403366,-0.309212685,-0.123088496,0.080284774,-0.218318641,-0.122106979,-0.063730598,-0.289284736,-0.028042538,-0.029798269,-0.380612716,-0.119863103,-0.001254708,-0.265890628,-0.107491108,0.00053215,-0.189247251,-0.073603044,-0.165150464,-0.241678268,-0.054018406,-0.11724782,-0.310495734,-0.115376422,-0.080101013,-0.236544669,-0.097446451,-0.076288343,-0.186822474,-0.067892323
T,Left,0.107673526,-0.103304207,-0.054436669,0.165526986,-0.238963961,-0.08140442,0.122419119,-0.354263544,-0.109668385,0.07389456,-0.434571057,-0.133077968,0.085311115,-0.33088386,-0.014917173,0.108367562,-0.430031866,-0.089589979,0.13960737,-0.417740434,-0.13476992,0.162237763,-0.359669506,-0.153002981,-0.01376754,-0.318468868,-0.018317692,0.007579207,-0.419204741,-0.101816777,0.037495017,-0.303954988,-0.125345144,0.047410846,-0.218727678,-0.120010878,-0.100892395,-0.285084098,-0.034366712,-0.076403409,-0.37510547,-0.12056708,-0.037086695,-0.266697645,-0.103910755,-0.030878425,-0.194798708,-0.068910088,-0.191405028,-0.231237292,-0.054842379,-0.152579308,-0.302844137,-0.112751808,-0.110195368,-0.236667096,-0.093214232,-0.103567451,-0.187460184,-0.063218925
T,Left,0.111681015,-0.114435584,-0.050468431,0.159633786,-0.241531372,-0.077761748,0.121378452,-0.356928721,-0.108829253,0.099891335,-0.448960647,-0.135418475,0.109233052,-0.330051333,0.004144297,0.143003375,-0.417850465,-0.070362211,0.168268472,-0.425926507,-0.118012355,0.184982986,-0.381386996,-0.137873904,0.008501143,-0.322072894,-0.001413198,0.021581442,-0.427638829,-0.087056168,0.044819028,-0.316924453,-0.112449364,0.056628973,-0.231598735,-0.10663008,-0.082438945,-0.293609947,-0.020749486,-0.059903115,-0.382477313,-0.112841361,-0.023126453,-0.272348404,-0.098237791,-0.014754027,-0.198810518,-0.061551307,-0.177505761,-0.244759739,-0.044000757,-0.13773176,-0.311789006,-0.105182269,-0.093919336,-0.243845016,-0.087559567,-0.084951311,-0.197297812,-0.057564982
T,Left,0.082773089,-0.148651779,-0.109906887,0.069433272,-0.297255158,-0.161613127,-0.043371141,-0.369924366,-0.202656557,-0.159462422,-0.413864076,-0.227570226,-0.057845056,-0.402609527,-0.077271385,-0.074543238,-0.445379674,-0.210315843,-0.037703216,-0.337902635,-0.273484906,-0.01976192,-0.267760277,-0.29403316,-0.176207513,-0.325543225,-0.063602825,-0.229860157,-0.368057877,-0.201829602,-0.125154376,-0.237192631,-0.22159571,-0.07872659,-0.20138073,-0.203318407,-0.274317384,-0.2384063,-0.071428028,-0.325190306,-0.263850033,-0.2118865,-0.200175494,-0.156923115,-0.176972648,-0.152235478,-0.13677156,-0.115815496,-0.356308967,-0.137173891,-0.087195737,-0.415017024,-0.178279817,-0.16629148,-0.309536219,-0.118283093,-0.13067389,-0.260016113,-0.108132005,-0.081941759
T,Left,0.104883671,-0.113497436,-0.117961338,0.117546439,-0.270891607,-0.173756776,0.000862658,-0.365948648,-0.214009268,-0.102970242,-0.439704866,-0.236109001,0.040423691,-0.398864717,-0.100559307,0.019542337,-0.460306853,-0.225275708,0.019493699,-0.352422774,-0.274245811,0.021639943,-0.275609613,-0.286900682,-0.100399852,-0.348754287,-0.079969896,-0.148991585,-0.40617776,-0.210817886,-0.074942648,-0.259521187,-0.219203649,-0.033525526,-0.226217032,-0.195513977,-0.216577053,-0.287189067,-0.079669317,-0.267101794,-0.3226358,-0.210825322,-0.168337077,-0.198458195,-0.170253409,-0.122415483,-0.179499984,-0.110776124,-0.318426639,-0.208884895,-0.087734071,-0.358243942,-0.248045564,-0.164498417,-0.269918293,-0.168419063,-0.131479172,-0.230180621,-0.157198429,-0.087328
T,Left,0.083503485,-0.140294671,-0.09354798,0.071132541,-0.293070555,-0.130045439,-0.03741908,-0.387304992,-0.157034586,-0.150010943,-0.442296982,-0.167790885,-0.031072199,-0.403348327,-0.051267191,-0.05856651,-0.460437417,-0.171281646,-0.034977138,-0.357935667,-0.22581477,-0.014758587,-0.283346474,-0.240635062,-0.158548593,-0.347730488,-0.037943858,-0.219571918,-0.403194159,-0.16173331,-0.126216531,-0.268816233,-0.175688053,-0.076665044,-0.22909081,-0.153589661,-0.265322357,-0.276494384,-0.04490761,-0.316186696,-0.307267577,-0.170832227,-0.200266748,-0.193571389,-0.135095353,-0.149816096,-0.169992685,-0.075194809,-0.354757368,-0.189039111,-0.058648608,-0.405255496,-0.230652631,-0.128408964,-0.304902315,-0.160695911,-0.092730532,-0.257911563,-0.144191683,-0.044673215
T,Left,0.099890172,-0.088406802,-0.084015803,0.178046048,-0.202192903,-0.118483664,0.147908509,-0.324147702,-0.142160715,0.083759367,-0.391578913,-0.147440613,0.122121811,-0.322018385,-0.036227604,0.136426568,-0.402972341,-0.110642628,0.12564379,-0.342168153,-0.126606972,0.100358486,-0.297148526,-0.119921276,0.014811218,-0.308094263,-0.018170833,0.017316282,-0.364911497,-0.087483973,0.045396149,-0.234551966,-0.075681881,0.038204312,-0.243061185,-0.046973431,-0.078710437,-0.28187263,-0.017791494,-0.075609148,-0.307586074,-0.099695833,-0.037353933,-0.198464096,-0.064912357,-0.049134731,-0.203723908,-0.019804492,-0.175398648,-0.239197851,-0.023991908,-0.159172714,-0.258613229,-0.068240957,-0.114268214,-0.188782215,-0.039543056,-0.123460561,-0.18191576,-0.004577699
T,Left,0.111548662,-0.078999401,-0.094229779,0.1979689,-0.173968375,-0.12850239,0.184796036,-0.292945743,-0.147963962,0.147785187,-0.374388576,-0.145869961,0.17122072,-0.306843579,-0.042038685,0.202837646,-0.380003631,-0.117616831,0.184496284,-0.323117376,-0.135610288,0.15387851,-0.292813599,-0.130545115,0.059493244,-0.307024002,-0.017551247,0.077838361,-0.357798279,-0.08733449,0.085707188,-0.225248456,-0.078635318,0.078644216,-0.244257927,-0.054118792,-0.034852028,-0.292818547,-0.011682903,-0.021282613,-0.315888465,-0.090950025,0.000303984,-0.204980791,-0.059562082,-0.013342768,-0.22291106,-0.019334175,-0.130277037,-0.263542176,-0.013602035,-0.109654307,-0.280641854,-0.05264731,-0.07444644,-0.205833316,-0.0240865,-0.089954495,-0.20296681,0.008285287
T,Left,0.089697183,-0.066828132,-0.046681354,0.124361754,-0.179125399,-0.059433108,0.098870278,-0.272995085,-0.070350362,0.058108271,-0.330120594,-0.068571312,0.090576351,-0.253990293,0.007702412,0.112861217,-0.31622696,-0.045558931,0.114861548,-0.246600688,-0.065860404,0.102787078,-0.220768452,-0.069644777,0.015564591,-0.25181368,0.009353966,0.027466536,-0.307299793,-0.043821411,0.039039433,-0.202693612,-0.046211557,0.033968628,-0.208428562,-0.03303639,-0.054354995,-0.237448603,-0.003087454,-0.039664566,-0.278703958,-0.071076734,-0.018329203,-0.181160748,-0.054863879,-0.027274012,-0.186597914,-0.025907993,-0.124133676,-0.215616733,-0.018763015,-0.097834527,-0.246713579,-0.056492122,-0.072850108,-0.180462063,-0.037388211,-0.0817568,-0.172333092,-0.013376549
T,Left,0.076117665,-0.048716783,-0.053184472,0.126848191,-0.159074098,-0.064630531,0.098005682,-0.258803844,-0.070820972,0.064020842,-0.314749002,-0.063737012,0.09385857,-0.225655526,0.006023456,0.118686169,-0.285835624,-0.041683189,0.10643968,-0.21728003,-0.057347432,0.085450918,-0.205271125,-0.059955869,0.019788832,-0.223379642,0.013033981,0.027375668,-0.274995982,-0.037965778,0.032361418,-0.17511332,-0.040479541,0.028436869,-0.186452091,-0.027301958,-0.049196124,-0.20638293,0.006215363,-0.044513673,-0.243057251,-0.058897823,-0.025967926,-0.150749087,-0.043017555,-0.030894905,-0.161707639,-0.014674248,-0.118935794,-0.18377921,-0.004121607,-0.105154633,-0.20778659,-0.042251356,-0.08398208,-0.145513207,-0.025592023,-0.090080291,-0.145050227,-0.003024713
T,Left,0.066946685,-0.056620776,-0.042042027,0.122121811,-0.127085864,-0.06436822,0.118973494,-0.199409306,-0.083892817,0.1003142,-0.244729847,-0.094823102,0.087554991,-0.205526948,-0.0254738,0.112813115,-0.26587227,-0.079243118,0.103625298,-0.211707204,-0.106054651,0.083858192,-0.164874464,-0.114970239,0.018994093,-0.208027303,-0.023334179,0.038107544,-0.265292525,-0.079390267,0.043144107,-0.177742481,-0.092835622,0.037732422,-0.141432941,-0.089569541,-0.041384935,-0.19223845,-0.028875927,-0.025974125,-0.230879426,-0.081378782,-0.008475959,-0.157271266,-0.06646161,-0.01113078,-0.131556928,-0.043661392,-0.105058193,-0.163834691,-0.037447231,-0.085982919,-0.193551719,-0.06453866,-0.058392763,-0.147675514,-0.04632199,-0.053217649,-0.131572068,-0.025569426
T,Left,0.069996834,-0.078706682,-0.036926563,0.117047369,-0.173193962,-0.055685967,0.101138592,-0.245809943,-0.07443561,0.074869335,-0.284454853,-0.086371634,0.079754054,-0.228793562,-0.017964018,0.10393703,-0.298335046,-0.07684556,0.096295774,-0.249177337,-0.110102478,0.079306841,-0.194385171,-0.123479861,0.006932497,-0.219262779,-0.021125948,0.015754759,-0.288189471,-0.08190066,0.031583071,-0.203047604,-0.097413186,0.03531599,-0.156058312,-0.09527291,-0.05964309,-0.192649574,-0.033086564,-0.047563821,-0.246814043,-0.0930611,-0.022295714,-0.172215641,-0.079881716,-0.021004319,-0.136807979,-0.056408472,-0.129151553,-0.152361811,-0.047833122,-0.112253219,-0.196244717,-0.081211764,-0.080014974,-0.152385295,-0.064070094,-0.074152798,-0.131431222,-0.043592699
T,Left,0.058041274,-0.0804649,-0.037153078,0.086054206,-0.161999285,-0.057663606,0.064871669,-0.231848389,-0.077587949,0.037843406,-0.276391059,-0.090452188,0.049030781,-0.220182777,-0.019597402,0.057405948,-0.284195006,-0.076917873,0.059375584,-0.24065274,-0.107981892,0.053201616,-0.185851246,-0.119234593,-0.01994294,-0.205047041,-0.020382575,-0.022659958,-0.268817514,-0.080527471,0.002990782,-0.188092083,-0.094350675,0.011325359,-0.144351602,-0.090357581,-0.079467893,-0.175343484,-0.029376652,-0.075959862,-0.22314471,-0.088003391,-0.04341048,-0.155924112,-0.072980122,-0.03943947,-0.124827027,-0.047791043,-0.139699191,-0.132279933,-0.041005181,-0.127250344,-0.172578335,-0.072893316,-0.092934162,-0.132481754,-0.054347938,-0.088604599,-0.115727782,-0.032333063
T,Left,0.121470392,-0.106413483,-0.081514656,0.144372761,-0.306384086,-0.10814654,0.035068751,-0.433274686,-0.129240862,-0.045557737,-0.531618297,-0.139797798,0.058070183,-0.412653207,-0.045446503,0.06082964,-0.542710304,-0.149641282,0.072430551,-0.446083009,-0.201304979,0.078210414,-0.326036334,-0.21150986,-0.065292895,-0.376259267,-0.034181613,-0.060259163,-0.437640488,-0.148368127,-0.012585282,-0.270693004,-0.170173175,0.025045157,-0.155136704,-0.152746371,-0.172414064,-0.324584543,-0.04148602,-0.171325207,-0.372481644,-0.156144044,-0.104645938,-0.22078669,-0.13960611,-0.055275559,-0.126788377,-0.092691667,-0.272919774,-0.25779283,-0.054171513,-0.273181379,-0.327041864,-0.125363073,-0.212073028,-0.223837018,-0.1037907,-0.171535611,-0.161370158,-0.064455009
T,Left,0.120929122,-0.100090384,-0.0796968,0.157828271,-0.294121981,-0.112926524,0.060308337,-0.430288672,-0.144130338,-0.018498838,-0.529734969,-0.164726186,0.088449061,-0.414288938,-0.043895311,0.099057376,-0.544350266,-0.15433884,0.100794137,-0.441879094,-0.210842344,0.100107312,-0.325821519,-0.223478276,-0.040198922,-0.388323128,-0.03903532,-0.035434037,-0.446685195,-0.167722839,0.002604842,-0.27149272,-0.197502914,0.037969947,-0.150277674,-0.181839186,-0.157179385,-0.350987971,-0.053001053,-0.150461853,-0.396327853,-0.17881887,-0.094926178,-0.232293248,-0.168091241,-0.051331788,-0.127954185,-0.121205765,-0.269504011,-0.299735963,-0.072271537,-0.262786567,-0.365142584,-0.148967001,-0.207856148,-0.25520736,-0.131245303,-0.167672545,-0.182829976,-0.092769119
T,Left,0.12873131,-0.111417413,-0.080151558,0.146968007,-0.305280745,-0.108664736,0.033475756,-0.436173082,-0.134491302,-0.047685445,-0.532685101,-0.149565376,0.05991137,-0.423944056,-0.03656036,0.052988112,-0.553563535,-0.144612141,0.06333518,-0.457205832,-0.200190119,0.075047433,-0.34266156,-0.213136829,-0.065130294,-0.383197308,-0.029318796,-0.05970937,-0.442073166,-0.154077701,-0.007071376,-0.273076952,-0.183510385,0.038079023,-0.157197356,-0.168800615,-0.173141897,-0.328887701,-0.041256413,-0.164043546,-0.369946838,-0.166153379,-0.093053162,-0.216640234,-0.15440575,-0.039916337,-0.122328043,-0.107330307,-0.274445296,-0.259137869,-0.058691952,-0.270656765,-0.32964319,-0.135602943,-0.204405248,-0.230191171,-0.117643349,-0.157389254,-0.16772306,-0.079409264
T,Left,0.087370455,-0.068211496,-0.058282108,0.147281229,-0.168724119,-0.091428959,0.134628236,-0.254029482,-0.120741771,0.100489378,-0.316217392,-0.141033613,0.077203691,-0.265907436,-0.049263639,0.115133345,-0.333814501,-0.12487095,0.118705093,-0.263685733,-0.161242866,0.10007745,-0.198067426,-0.1737028,-0.008338392,-0.25503543,-0.048225922,0.023728668,-0.323211342,-0.127901116,0.047595322,-0.212866246,-0.143549377,0.035925745,-0.160526693,-0.13670277,-0.085782648,-0.226519227,-0.057736745,-0.05319655,-0.268133491,-0.137149074,-0.019166708,-0.173141956,-0.119967924,-0.031583786,-0.138024211,-0.089287625,-0.163728059,-0.181108474,-0.071130538,-0.121660769,-0.211038351,-0.118626849,-0.081086815,-0.153839051,-0.099294895,-0.089934111,-0.1341784,-0.073780523
T,Left,0.080427766,-0.050400376,-0.061207697,0.147899985,-0.132240116,-0.094285287,0.161483884,-0.214564264,-0.121307426,0.160491168,-0.279628515,-0.136977829,0.104060709,-0.244664937,-0.04716307,0.144170046,-0.31074506,-0.120499067,0.139518797,-0.248278021,-0.149622061,0.116806209,-0.192959904,-0.155503162,0.019373119,-0.247084796,-0.041360144,0.057315945,-0.310581475,-0.119574696,0.066868841,-0.198910355,-0.129602693,0.051452934,-0.157165825,-0.116473869,-0.059224487,-0.228827297,-0.046867147,-0.026651323,-0.260362446,-0.124219373,-0.006329894,-0.165879309,-0.10549105,-0.021216452,-0.14248389,-0.072746016,-0.138424903,-0.191913366,-0.056203202,-0.10075748,-0.210504591,-0.101628639,-0.068120301,-0.148509979,-0.082868033,-0.077963293,-0.137191295,-0.056612
T,Left,0.045280754,-0.092605591,-0.065087861,0.05833739,-0.186958491,-0.102882287,0.015277445,-0.25695619,-0.135469219,-0.038882733,-0.299007237,-0.158961064,-0.033183575,-0.268200636,-0.047734311,-0.026701719,-0.32234019,-0.12260501,-0.007202685,-0.264273345,-0.162020675,-0.001159489,-0.199210226,-0.177192113,-0.11355573,-0.229599774,-0.04285284,-0.116754055,-0.292033493,-0.123452856,-0.056013346,-0.19790703,-0.141166261,-0.037203789,-0.146534741,-0.134729242,-0.177443266,-0.176506817,-0.049244365,-0.170774579,-0.218904555,-0.125459454,-0.10574016,-0.14848864,-0.108412212,-0.093018413,-0.114479243,-0.077906734,-0.231988639,-0.106246829,-0.060563749,-0.212651342,-0.142899513,-0.102930574,-0.152557999,-0.107664227,-0.082813366,-0.141022444,-0.093684554,-0.057210325
T,Left,0.053058744,-0.094306767,-0.06437289,0.066439033,-0.192308485,-0.101875439,0.024488807,-0.264831006,-0.134886533,-0.031896263,-0.317256927,-0.159598082,-0.019880444,-0.279586553,-0.047500461,-0.00833869,-0.336330384,-0.126884103,0.005543977,-0.280685186,-0.170365825,0.009797931,-0.212839365,-0.187966779,-0.104375779,-0.244777381,-0.044775825,-0.105486542,-0.308860391,-0.129495412,-0.048792213,-0.210946143,-0.14913246,-0.028355539,-0.15261203,-0.143369272,-0.174736023,-0.19217664,-0.053781576,-0.167254835,-0.237151325,-0.134779617,-0.10325551,-0.160604298,-0.118077703,-0.088252783,-0.122246921,-0.086902484,-0.236294299,-0.119338334,-0.067666352,-0.214539468,-0.157044589,-0.115162872,-0.152350217,-0.117703915,-0.095732681,-0.138891786,-0.101619482,-0.069830254
T,Left,0.040084451,-0.086365223,-0.061024079,0.047080904,-0.174218536,-0.097564655,0.006738752,-0.240858674,-0.129484983,-0.047550261,-0.290952951,-0.153020444,-0.035141081,-0.253816426,-0.046027677,-0.030026973,-0.307920039,-0.120565126,-0.012338728,-0.257369817,-0.160254481,-0.004104823,-0.194788993,-0.175796004,-0.109304935,-0.217297793,-0.042903638,-0.113738418,-0.278074205,-0.121838289,-0.05405131,-0.188592553,-0.137890609,-0.0348759,-0.137309969,-0.130370217,-0.171016306,-0.165576458,-0.051077152,-0.165602535,-0.206717253,-0.126031922,-0.102837652,-0.139761091,-0.108962188,-0.092015118,-0.107824087,-0.079052741,-0.223389775,-0.095709682,-0.063969368,-0.2024512,-0.130307913,-0.107668976,-0.144404799,-0.096439898,-0.089206899,-0.136207581,-0.083649755,-0.064883838
T,Left,0.106176137,-0.031993627,-0.1032338,0.1955536,-0.090857446,-0.17800089,0.193442821,-0.168144405,-0.244509303,0.138491034,-0.237585783,-0.3013139,0.13876596,-0.248614043,-0.125301309,0.182214736,-0.294892102,-0.238220431,0.187452554,-0.237786591,-0.287604027,0.17245692,-0.190125107,-0.305555962,0.030265718,-0.25201568,-0.118201696,0.073137521,-0.298404246,-0.234113522,0.08171758,-0.177368283,-0.250453525,0.071501165,-0.159346938,-0.241777532,-0.064264089,-0.235329389,-0.125775956,-0.023805172,-0.247542441,-0.238654815,-0.00484252,-0.150063395,-0.217891746,-0.01908508,-0.147148847,-0.183342405,-0.162131414,-0.207101106,-0.140991144,-0.118382827,-0.205805897,-0.208283283,-0.083262474,-0.142302811,-0.190611952,-0.090989754,-0.141913771,-0.166665994
T,Left,0.10903886,-0.048118234,-0.09247854,0.196443707,-0.124846339,-0.157343063,0.192796141,-0.199283659,-0.216131259,0.137418658,-0.26386559,-0.267012346,0.12612772,-0.272018373,-0.116199475,0.172203988,-0.328374267,-0.223960999,0.175263971,-0.254374087,-0.277502764,0.156025142,-0.20220226,-0.301305551,0.014333278,-0.265578449,-0.114811901,0.053408534,-0.317647725,-0.227323416,0.072274655,-0.197892964,-0.252451855,0.06542331,-0.165643096,-0.253791082,-0.086083695,-0.236157298,-0.126485828,-0.046491593,-0.259706318,-0.235522348,-0.016943186,-0.162548423,-0.223129708,-0.026579261,-0.14918524,-0.196894277,-0.187686547,-0.195839167,-0.144563872,-0.145757124,-0.207677245,-0.208440799,-0.104046538,-0.146269381,-0.192804832,-0.107468456,-0.139508188,-0.172845755
T,Left,0.108359814,-0.053019166,-0.106270687,0.195061386,-0.13411951,-0.179498465,0.183431387,-0.214369535,-0.243796514,0.134783149,-0.288385331,-0.297522889,0.125242382,-0.283739924,-0.129191519,0.166052938,-0.344042062,-0.244652586,0.168027818,-0.277209699,-0.296138363,0.151205838,-0.221711635,-0.316858308,0.004812151,-0.269574046,-0.122149588,0.040605158,-0.330110788,-0.244248466,0.066385627,-0.20362401,-0.264006363,0.059806645,-0.17442441,-0.257926987,-0.099104702,-0.236243903,-0.129865111,-0.064533204,-0.263548016,-0.248469086,-0.027167707,-0.159715056,-0.226274402,-0.037775844,-0.1472314,-0.19044541,-0.204269677,-0.189059138,-0.145358162,-0.161533251,-0.202182293,-0.216707872,-0.112838954,-0.137024164,-0.197048591,-0.118984908,-0.131185174,-0.17152317
