label,handedness,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
T,Left,0.450520277,0.654368162,-2.81E-07,0.517466962,0.597747386,-0.042042308,0.572642088,0.527282298,-0.064368501,0.569493771,0.454958856,-0.083893098,0.550834477,0.409638315,-0.094823383,0.538075268,0.448841214,-0.025474081,0.563333392,0.388495892,-0.079243399,0.554145575,0.442660958,-0.106054932,0.534378469,0.489493698,-0.11497052,0.46951437,0.446340859,-0.02333446,0.488627821,0.389075637,-0.079390548,0.493664384,0.476625681,-0.092835903,0.488252699,0.512935221,-0.089569822,0.409135342,0.462129712,-0.028876208,0.424546152,0.423488736,-0.081379063,0.442044318,0.497096896,-0.066461891,0.439389497,0.522811234,-0.043661673,0.345462084,0.490533471,-0.037447512,0.364537358,0.460816443,-0.064538941,0.392127514,0.506692648,-0.046322271,0.397302628,0.522796094,-0.025569707
T,Left,0.484123707,0.66994381,-4.66E-07,0.554120541,0.591237128,-0.036927029,0.601171076,0.496749848,-0.055686433,0.585262299,0.424133867,-0.074436076,0.558993042,0.385488957,-0.0863721,0.563877761,0.441150248,-0.017964484,0.588060737,0.371608764,-0.076846026,0.580419481,0.420766473,-0.110102944,0.563430548,0.475558639,-0.123480327,0.491056204,0.450681031,-0.021126414,0.499878466,0.381754339,-0.081901126,0.515706778,0.466896206,-0.097413652,0.519439697,0.513885498,-0.095273376,0.424480617,0.477294236,-0.03308703,0.436559886,0.423129767,-0.093061566,0.461827993,0.497728169,-0.079882182,0.463119388,0.533135831,-0.056408938,0.354972154,0.517581999,-0.047833588,0.371870488,0.473699093,-0.08121223,0.404108733,0.517558515,-0.06407056,0.409970909,0.538512588,-0.043593165
T,Left,0.513065696,0.637395382,-4.38E-07,0.57110697,0.556930482,-0.037153516,0.599119902,0.475396097,-0.057664044,0.577937365,0.405546993,-0.077588387,0.550909102,0.361004323,-0.090452626,0.562096477,0.417212605,-0.01959784,0.570471644,0.353200376,-0.076918311,0.57244128,0.396742642,-0.10798233,0.566267312,0.451544136,-0.119235031,0.493122756,0.432348341,-0.020383013,0.490405738,0.368577868,-0.080527909,0.516056478,0.449303299,-0.094351113,0.524391055,0.49304378,-0.090358019,0.433597803,0.462051898,-0.02937709,0.437105834,0.414250672,-0.088003829,0.469655216,0.48147127,-0.07298056,0.473626226,0.512568355,-0.047791481,0.373366505,0.505115449,-0.041005619,0.385815352,0.464817047,-0.072893754,0.420131534,0.504913628,-0.054348376,0.424461097,0.5216676,-0.032333501
T,Left,0.575265467,1.055787563,-1.26E-06,0.696735859,0.94937408,-0.081515916,0.719638228,0.749403477,-0.1081478,0.610334218,0.622512877,-0.129242122,0.52970773,0.524169266,-0.139799058,0.63333565,0.643134356,-0.045447763,0.636095107,0.513077259,-0.149642542,0.647696018,0.609704554,-0.201306239,0.653475881,0.729751229,-0.21151112,0.509972572,0.679528296,-0.034182873,0.515006304,0.618147075,-0.148369387,0.562680185,0.785094559,-0.170174435,0.600310624,0.900650859,-0.152747631,0.402851403,0.73120302,-0.04148728,0.40394026,0.683305919,-0.156145304,0.470619529,0.835000873,-0.13960737,0.519989908,0.928999186,-0.092692927,0.302345693,0.797994733,-0.054172773,0.302084088,0.728745699,-0.125364333,0.363192439,0.831950545,-0.10379196,0.403729856,0.894417405,-0.064456269
T,Left,0.506010592,1.076312065,-1.01E-06,0.626939714,0.976221681,-0.07969781,0.663838863,0.782190084,-0.112927534,0.566318929,0.646023393,-0.144131348,0.487511754,0.546577096,-0.164727196,0.594459653,0.662023127,-0.043896321,0.605067968,0.531961799,-0.15433985,0.606804729,0.634432971,-0.210843354,0.606117904,0.750490546,-0.223479286,0.46581167,0.687988937,-0.03903633,0.470576555,0.62962687,-0.167723849,0.508615434,0.804819345,-0.197503924,0.543980539,0.926034391,-0.181840196,0.348831207,0.725324094,-0.053002063,0.355548739,0.679984212,-0.17881988,0.411084414,0.844018817,-0.168092251,0.454678804,0.94835788,-0.121206775,0.236506581,0.776576102,-0.072272547,0.243224025,0.711169481,-0.148968011,0.298154444,0.821104705,-0.131246313,0.338338047,0.893482089,-0.092770129
T,Left,0.587827504,1.025127411,-1.17E-06,0.716558814,0.913709998,-0.080152728,0.734795511,0.719846666,-0.108665906,0.62130326,0.588954329,-0.134492472,0.540142059,0.49244231,-0.149566546,0.647738874,0.601183355,-0.03656153,0.640815616,0.471563876,-0.144613311,0.651162684,0.567921579,-0.200191289,0.662874937,0.682465851,-0.213137999,0.52269721,0.641930103,-0.029319966,0.528118134,0.583054245,-0.154078871,0.580756128,0.752050459,-0.183511555,0.625906527,0.867930055,-0.168801785,0.414685607,0.69623971,-0.041257583,0.423783958,0.655180573,-0.166154549,0.494774342,0.808487177,-0.15440692,0.547911167,0.902799368,-0.107331477,0.313382208,0.765989542,-0.058693122,0.317170739,0.695484221,-0.135604113,0.383422256,0.79493624,-0.117644519,0.43043825,0.857404351,-0.079410434
T,Left,0.599875391,0.747244477,-4.83E-07,0.687245846,0.679032981,-0.058282591,0.74715662,0.578520358,-0.091429442,0.734503627,0.493214995,-0.120742254,0.700364769,0.431027085,-0.141034096,0.677079082,0.481337041,-0.049264122,0.715008736,0.413429976,-0.124871433,0.718580484,0.483558744,-0.161243349,0.699952841,0.549177051,-0.173703283,0.591536999,0.492209047,-0.048226405,0.623604059,0.424033135,-0.127901599,0.647470713,0.534378231,-0.14354986,0.635801136,0.586717784,-0.136703253,0.514092743,0.52072525,-0.057737228,0.546678841,0.479110986,-0.137149557,0.580708683,0.574102521,-0.119968407,0.568291605,0.609220266,-0.089288108,0.436147332,0.566136003,-0.071131021,0.478214622,0.536206126,-0.118627332,0.518788576,0.593405426,-0.099295378,0.50994128,0.613066077,-0.073781006
T,Left,0.590120137,0.737969577,-3.20E-07,0.670547903,0.687569201,-0.061208017,0.738020122,0.605729461,-0.094285607,0.751604021,0.523405313,-0.121307746,0.750611305,0.458341062,-0.136978149,0.694180846,0.49330464,-0.04716339,0.734290183,0.427224517,-0.120499387,0.729638934,0.489691556,-0.149622381,0.706926346,0.545009673,-0.155503482,0.609493256,0.490884781,-0.041360464,0.647436082,0.427388102,-0.119575016,0.656988978,0.539059222,-0.129603013,0.641573071,0.580803752,-0.116474189,0.53089565,0.50914228,-0.046867467,0.563468814,0.477607131,-0.124219693,0.583790243,0.572090268,-0.10549137,0.568903685,0.595485687,-0.072746336,0.451695234,0.546056211,-0.056203522,0.489362657,0.527464986,-0.101628959,0.521999836,0.589459598,-0.082868353,0.512156844,0.600778282,-0.05661232
T,Left,0.510522783,0.756656408,-4.26E-07,0.555803537,0.664050817,-0.065088287,0.568860173,0.569697917,-0.102882713,0.525800228,0.499700218,-0.135469645,0.47164005,0.457649171,-0.15896149,0.477339208,0.488455772,-0.047734737,0.483821064,0.434316218,-0.122605436,0.503320098,0.492383063,-0.162021101,0.509363294,0.557446182,-0.177192539,0.396967053,0.527056634,-0.042853266,0.393768728,0.464622915,-0.123453282,0.454509437,0.558749378,-0.141166687,0.473318994,0.610121667,-0.134729668,0.333079517,0.580149591,-0.049244791,0.339748204,0.537751853,-0.12545988,0.404782623,0.608167768,-0.108412638,0.41750437,0.642177165,-0.07790716,0.278534144,0.650409579,-0.060564175,0.297871441,0.613756895,-0.102931,0.357964784,0.648992181,-0.082813792,0.369500339,0.662971854,-0.057210751
T,Left,0.463984966,0.754433453,-4.77E-07,0.51704371,0.660126686,-0.064373367,0.530423999,0.562124968,-0.101875916,0.488473773,0.489602447,-0.13488701,0.432088703,0.437176526,-0.159598559,0.444104522,0.4748469,-0.047500938,0.455646276,0.418103069,-0.12688458,0.469528943,0.473748267,-0.170366302,0.473782897,0.541594088,-0.187967256,0.359609187,0.509656072,-0.044776302,0.358498424,0.445573062,-0.129495889,0.415192753,0.54348731,-0.149132937,0.435629427,0.601821423,-0.143369749,0.289248943,0.562256813,-0.053782053,0.296730131,0.517282128,-0.134780094,0.360729456,0.593829155,-0.11807818,0.375732183,0.632186532,-0.086902961,0.227690667,0.635095119,-0.067666829,0.249445498,0.597388864,-0.115163349,0.311634749,0.636729538,-0.095733158,0.32509318,0.652813971,-0.069830731
T,Left,0.499040455,0.754664779,-4.30E-07,0.539124906,0.668299556,-0.061024509,0.546121359,0.580446243,-0.097565085,0.505779207,0.513806105,-0.129485413,0.451490194,0.463711828,-0.153020874,0.463899374,0.500848353,-0.046028107,0.469013482,0.44674474,-0.120565556,0.486701727,0.497294962,-0.160254911,0.494935632,0.559875786,-0.175796434,0.38973552,0.537366986,-0.042904068,0.385302037,0.476590574,-0.121838719,0.444989145,0.566072226,-0.137891039,0.464164555,0.61735481,-0.130370647,0.328024149,0.589088321,-0.051077582,0.33343792,0.547947526,-0.126032352,0.396202803,0.614903688,-0.108962618,0.407025337,0.646840692,-0.079053171,0.27565068,0.658955097,-0.063969798,0.296589255,0.624356866,-0.107669406,0.354635656,0.658224881,-0.089207329,0.362832874,0.671015024,-0.064884268
T,Left,0.336673439,0.731024861,-1.56E-07,0.442849576,0.699031234,-0.103233956,0.532227039,0.640167415,-0.178001046,0.53011626,0.562880456,-0.244509459,0.475164473,0.493439078,-0.301314056,0.475439399,0.482410818,-0.125301465,0.518888175,0.436132759,-0.238220587,0.524125993,0.49323827,-0.287604183,0.509130359,0.540899754,-0.305556118,0.366939157,0.479009181,-0.118201852,0.40981096,0.432620615,-0.234113678,0.418391019,0.553656578,-0.250453681,0.408174604,0.571677923,-0.241777688,0.27240935,0.495695472,-0.125776112,0.312868267,0.48348242,-0.238654971,0.331830919,0.580961466,-0.217891902,0.317588359,0.583876014,-0.183342561,0.174542025,0.523923755,-0.1409913,0.218290612,0.525218964,-0.208283439,0.253410965,0.58872205,-0.190612108,0.245683685,0.58911109,-0.16666615
T,Left,0.328215867,0.7677809,-3.69E-07,0.437254727,0.719662666,-0.092478909,0.524659574,0.642934561,-0.157343432,0.521012008,0.568497241,-0.216131628,0.465634525,0.50391531,-0.267012715,0.454343587,0.495762527,-0.116199844,0.500419855,0.439406633,-0.223961368,0.503479838,0.513406813,-0.277503133,0.484241009,0.56557864,-0.30130592,0.342549145,0.502202451,-0.11481227,0.381624401,0.450133175,-0.227323785,0.400490522,0.569887936,-0.252452224,0.393639177,0.602137804,-0.253791451,0.242132172,0.531623602,-0.126486197,0.281724274,0.508074582,-0.235522717,0.311272681,0.605232477,-0.223130077,0.301636606,0.61859566,-0.196894646,0.14052932,0.571941733,-0.144564241,0.182458743,0.560103655,-0.208441168,0.224169329,0.621511519,-0.192805201,0.220747411,0.628272712,-0.172846124
T,Left,0.356854677,0.805933356,-3.71E-07,0.465214491,0.75291419,-0.106271058,0.551916063,0.671813846,-0.179498836,0.540286064,0.591563821,-0.243796885,0.491637826,0.517548025,-0.29752326,0.482097059,0.522193432,-0.12919189,0.522907615,0.461891294,-0.244652957,0.524882495,0.528723657,-0.296138734,0.508060515,0.584221721,-0.316858679,0.361666828,0.53635931,-0.122149959,0.397459835,0.475822568,-0.244248837,0.423240304,0.602309346,-0.264006734,0.416661322,0.631508946,-0.257927358,0.257749975,0.569689453,-0.129865482,0.292321473,0.54238534,-0.248469457,0.32968697,0.6462183,-0.226274773,0.319078833,0.658701956,-0.190445781,0.152585,0.616874218,-0.145358533,0.195321426,0.603751063,-0.216708243,0.244015723,0.668909192,-0.197048962,0.237869769,0.674748182,-0.171523541
T,Left,0.453335434,0.781183362,-5.91E-07,0.583982825,0.675892591,-0.088807836,0.669652581,0.561801732,-0.128873602,0.643947005,0.442238569,-0.158372611,0.595804214,0.362331569,-0.168477505,0.580345511,0.434899539,-0.060061347,0.625910342,0.346619397,-0.146994695,0.638156235,0.427882761,-0.171764657,0.60893178,0.468909949,-0.171745837,0.458364546,0.443921357,-0.046109289,0.507781208,0.378775686,-0.127799094,0.534281075,0.524814785,-0.129738167,0.508199334,0.517083108,-0.115421861,0.359269291,0.47216323,-0.0486641,0.404919028,0.436333895,-0.141460821,0.442573637,0.556430459,-0.114626095,0.409639269,0.544163585,-0.078162909,0.255154341,0.515314877,-0.057369146,0.301412821,0.490944088,-0.107244708,0.35103941,0.563126266,-0.080126248,0.322303057,0.568271995,-0.050131027
T,Left,0.425489247,0.745531559,-6.02E-07,0.545608938,0.62854135,-0.074656583,0.629544377,0.519647002,-0.10020566,0.608292401,0.414324731,-0.114061899,0.558118463,0.349865317,-0.109876208,0.540228665,0.394658715,-0.054189064,0.585892737,0.318215907,-0.122802541,0.588284135,0.421092451,-0.150735304,0.565214872,0.437793314,-0.160115853,0.41764611,0.408221722,-0.040965389,0.475958258,0.352606982,-0.10223905,0.492931217,0.492988646,-0.115724571,0.471174806,0.47588551,-0.119724579,0.327696085,0.449603856,-0.038468875,0.376794636,0.411541313,-0.099744998,0.411255926,0.521810949,-0.078101642,0.380957782,0.50337261,-0.056616321,0.238544226,0.494687736,-0.041821249,0.279265136,0.463624537,-0.061828591,0.32788074,0.527749419,-0.027177317,0.302343637,0.532338381,-5.04E-05
T,Left,0.535084963,0.54508388,-4.72E-07,0.642493844,0.477147251,-0.051467035,0.70785141,0.392163754,-0.079294257,0.668868363,0.313151419,-0.105469137,0.633076251,0.249640346,-0.125695303,0.646323144,0.300798535,-0.034208391,0.673425794,0.228800729,-0.104294337,0.667034686,0.269809335,-0.142695114,0.652335405,0.326643884,-0.158053294,0.555612683,0.307589173,-0.035086006,0.569048047,0.233044297,-0.11150004,0.58203572,0.329603761,-0.132570714,0.586252391,0.382971346,-0.131035954,0.474089146,0.331801236,-0.04603447,0.492700994,0.282564342,-0.123509124,0.513350844,0.369351983,-0.112314612,0.513091445,0.402715743,-0.086267233,0.388994664,0.370582104,-0.060244069,0.41012314,0.327193797,-0.104404435,0.445297211,0.38391608,-0.086287908,0.452076346,0.404768288,-0.063075356
T,Left,0.554159224,0.561393976,-4.02E-07,0.657476723,0.494220853,-0.048363268,0.719660461,0.40870139,-0.071383715,0.677386343,0.330030441,-0.093261726,0.636791587,0.268147618,-0.109538928,0.657846391,0.325904787,-0.020480426,0.684437394,0.254698098,-0.088312618,0.683277071,0.282005042,-0.126745462,0.671696901,0.335695416,-0.141109988,0.571426511,0.329352349,-0.019882457,0.584446847,0.254306316,-0.093273282,0.60040307,0.346417397,-0.114603892,0.603418231,0.401199132,-0.112188458,0.493336052,0.349013001,-0.030051002,0.506979287,0.297660261,-0.104668193,0.527288318,0.379619658,-0.09539324,0.525953293,0.412320882,-0.07007923,0.408710182,0.384113878,-0.043373276,0.425861746,0.337224513,-0.085953861,0.459381074,0.390668333,-0.069871262,0.466147035,0.412960529,-0.047798809
T,Left,0.562146306,0.544548869,-5.25E-07,0.667438745,0.473565757,-0.051960211,0.729593873,0.385082573,-0.080500394,0.68358314,0.305734664,-0.106698982,0.631660342,0.245771483,-0.127319276,0.655300677,0.294626594,-0.040868208,0.67558521,0.218596831,-0.10946162,0.674907625,0.260709703,-0.145265266,0.664528906,0.316029787,-0.158998251,0.56419003,0.304384232,-0.040809508,0.569035113,0.226664692,-0.114704654,0.590989769,0.326150775,-0.132091939,0.59956944,0.378495395,-0.128775254,0.482814252,0.33066988,-0.050026089,0.493629575,0.275773942,-0.125479504,0.522948027,0.365797848,-0.110106021,0.527233064,0.399595499,-0.081853785,0.397672951,0.372208953,-0.062409032,0.41239053,0.321904987,-0.104848541,0.45410645,0.380283952,-0.083223335,0.464898884,0.403571784,-0.057735406
U,Left,0.527401567,0.944715023,1.11E-06,0.603949428,0.866304755,-0.089299485,0.603996992,0.747303367,-0.119959883,0.482459426,0.684844017,-0.142084956,0.376229227,0.640398622,-0.158539355,0.594641447,0.603658259,-0.041763879,0.585347712,0.484382927,-0.092110939,0.565039515,0.41078791,-0.126258016,0.540336967,0.341139168,-0.147878394,0.503887713,0.608180702,-0.033392932,0.49321413,0.467525065,-0.093291081,0.47862938,0.387003243,-0.127161741,0.458454967,0.311252296,-0.139018476,0.425666004,0.64985925,-0.03788954,0.389832318,0.596754253,-0.141052797,0.433544338,0.691406667,-0.159854278,0.460309833,0.747162223,-0.139642462,0.354870141,0.711378932,-0.047267511,0.339390457,0.665827632,-0.131052926,0.380629718,0.73205936,-0.134423539,0.405957788,0.776559174,-0.115393221
U,Left,0.4900769,0.953541517,1.31E-06,0.569123626,0.889375269,-0.090321012,0.571569622,0.76902467,-0.119584516,0.452955335,0.699977338,-0.138010651,0.349253327,0.662138999,-0.150567487,0.580276251,0.627336264,-0.046191592,0.582536936,0.500766695,-0.091613151,0.570653677,0.424399167,-0.123480454,0.551932096,0.355524719,-0.144209459,0.490570843,0.63038069,-0.038390439,0.486703843,0.482774377,-0.09230198,0.483548462,0.399752259,-0.126588717,0.469702214,0.32258755,-0.139327958,0.408813298,0.669086516,-0.042493824,0.382011592,0.596831083,-0.14174825,0.419760376,0.698800266,-0.159581691,0.433615297,0.758997023,-0.138816714,0.332951188,0.732571065,-0.051477626,0.322973341,0.670028865,-0.135353476,0.361634284,0.740540028,-0.135996625,0.376455247,0.791125894,-0.11411579
U,Left,0.529439092,0.915049195,1.18E-06,0.603915691,0.826611102,-0.084482223,0.60337615,0.718947172,-0.117705733,0.487089872,0.662491918,-0.144098058,0.376321018,0.632141054,-0.165753633,0.5769912,0.583720386,-0.045328293,0.572953701,0.466992438,-0.102687955,0.55809617,0.398763806,-0.138431519,0.534670949,0.328448892,-0.159820572,0.486745775,0.590340137,-0.037355408,0.484466076,0.452438295,-0.102365829,0.473543108,0.378831983,-0.133940637,0.45310843,0.308353186,-0.144642562,0.410642266,0.63603431,-0.042282198,0.381315351,0.595716178,-0.146210164,0.431939125,0.687871337,-0.162966087,0.463317722,0.743134439,-0.142394498,0.343833268,0.700601757,-0.051393967,0.337757885,0.657289267,-0.130548656,0.384113044,0.718761146,-0.132207826,0.410368681,0.762832105,-0.11402148
U,Left,0.627103686,0.716637969,1.07E-06,0.72595191,0.662589788,-0.088861167,0.771648169,0.553725243,-0.131530374,0.679556072,0.478481412,-0.167717874,0.571588099,0.424652845,-0.200982437,0.710491598,0.404917449,-0.090345278,0.721133232,0.278194666,-0.150748223,0.710246682,0.198759064,-0.184164584,0.694420874,0.124062002,-0.20230855,0.617070198,0.402519256,-0.087454908,0.620665252,0.250170887,-0.154041275,0.619984925,0.161466524,-0.184103861,0.612577975,0.08530888,-0.194265515,0.533361256,0.439002305,-0.09340141,0.542783856,0.381889611,-0.197108954,0.594489932,0.481649369,-0.206600696,0.617928922,0.552003264,-0.181649342,0.457401812,0.497748584,-0.104236238,0.46494633,0.423693389,-0.180805087,0.516774058,0.483447433,-0.172571003,0.548031628,0.542547286,-0.147158727
U,Left,0.576500952,0.703768969,9.55E-07,0.677081525,0.644039452,-0.075005427,0.72445637,0.540723801,-0.110551454,0.632011175,0.46674192,-0.141774833,0.528194547,0.420992106,-0.170955613,0.673775673,0.409499347,-0.068071581,0.690102518,0.292692542,-0.120724276,0.682564616,0.217942581,-0.151961088,0.671935439,0.148066744,-0.1705309,0.585192323,0.402860284,-0.069586687,0.59167105,0.263224512,-0.129182249,0.59239763,0.180008724,-0.158871919,0.588089883,0.107603937,-0.170676589,0.505883336,0.433206141,-0.079561688,0.513975263,0.374820232,-0.174650848,0.554621398,0.466923982,-0.187193438,0.572864711,0.531326532,-0.167731032,0.431219339,0.485813349,-0.093476191,0.438184798,0.42533797,-0.166817501,0.48480016,0.484494537,-0.164219648,0.515751123,0.540237606,-0.144473746
U,Left,0.595074892,0.710273027,1.08E-06,0.690371096,0.643437147,-0.084461227,0.729720533,0.528558493,-0.12542741,0.631650567,0.459946364,-0.160820931,0.518506825,0.417713434,-0.19356364,0.653525054,0.386158586,-0.083011985,0.65358144,0.25779888,-0.141756803,0.634544849,0.177878246,-0.175285265,0.612058282,0.104240626,-0.194127515,0.559141338,0.389870733,-0.082618475,0.547848165,0.233406708,-0.147719994,0.539986968,0.141075268,-0.178462252,0.528049707,0.063631833,-0.189456582,0.478039861,0.433345258,-0.090748951,0.481854886,0.368886918,-0.193977386,0.540961742,0.46514675,-0.203588858,0.568858087,0.53545022,-0.178977489,0.40596053,0.501191497,-0.103305832,0.407536507,0.42607531,-0.181474775,0.466406226,0.482331455,-0.173608765,0.503452897,0.539833784,-0.148103639
U,Left,0.474673837,0.761999905,4.31E-07,0.517141879,0.698457539,-0.039282788,0.518697262,0.627869427,-0.051932473,0.455934584,0.592691422,-0.06211989,0.395730764,0.579747498,-0.0710802,0.48447457,0.574171603,-0.02352462,0.473366857,0.50209856,-0.043023203,0.457736164,0.461484641,-0.056390814,0.440436333,0.424913108,-0.06551519,0.43662855,0.582454383,-0.022977592,0.416069567,0.502317071,-0.045380928,0.406746,0.454667449,-0.060267389,0.394713968,0.414260805,-0.068424083,0.39607653,0.610698521,-0.027481986,0.383015156,0.562589705,-0.071364447,0.420782834,0.602375507,-0.080521151,0.440448195,0.637635887,-0.073794082,0.355968058,0.651330471,-0.034228902,0.336110771,0.602744401,-0.070052043,0.366231352,0.617633402,-0.070920497,0.389782608,0.642323911,-0.063776784
U,Left,0.468702286,0.798040092,4.83E-07,0.522684574,0.733475864,-0.040421359,0.535082936,0.660155416,-0.054283403,0.472988129,0.613599181,-0.065902203,0.411748201,0.58844316,-0.076124534,0.508226931,0.599393904,-0.022865878,0.509415805,0.522771358,-0.045275986,0.500629723,0.475532055,-0.061018571,0.489774525,0.433109045,-0.071495838,0.457130134,0.600658774,-0.022692962,0.450675547,0.512629688,-0.04757262,0.447999448,0.458892882,-0.06364511,0.441971451,0.41378361,-0.07261277,0.409481943,0.622768402,-0.028084148,0.403545618,0.566938579,-0.074937262,0.4356682,0.611051977,-0.08407189,0.450657785,0.650645316,-0.076785319,0.359668076,0.658235729,-0.035941429,0.349621952,0.60214895,-0.074739531,0.378708601,0.625075042,-0.075364977,0.398302972,0.658093333,-0.067316622
U,Left,0.513758779,0.954284072,8.80E-07,0.590314388,0.8874771,-0.08080899,0.593862116,0.78756386,-0.095893204,0.495556116,0.70973587,-0.10065078,0.412080109,0.663075149,-0.099460244,0.619272351,0.660321951,-0.018197557,0.619049013,0.547336102,-0.04009407,0.609644234,0.482227743,-0.060532182,0.596974015,0.421252221,-0.07691294,0.541905046,0.646909118,-0.003318305,0.547501922,0.53337729,-0.02912729,0.541722894,0.461143672,-0.053748861,0.53531462,0.394931793,-0.06731049,0.469462246,0.671990097,-0.000591148,0.451479077,0.58634609,-0.067432731,0.466825277,0.674455464,-0.085910268,0.473188639,0.731225014,-0.076698214,0.402231097,0.727402031,-0.003247645,0.390757084,0.655342519,-0.068885438,0.421089947,0.711508989,-0.077371873,0.441426575,0.760407865,-0.067369998
U,Left,0.550532222,0.959678888,8.65E-07,0.628352761,0.888100505,-0.072709419,0.627239943,0.776279032,-0.087626055,0.516897738,0.709082246,-0.097573288,0.423823148,0.663256347,-0.102288209,0.634488344,0.637835443,0.005988146,0.619388461,0.5297032,-0.013945533,0.600274086,0.463068306,-0.034427971,0.57998687,0.404412061,-0.050809532,0.556039751,0.638997018,0.012971148,0.54412061,0.524594247,-0.017376164,0.532652617,0.450936198,-0.046392661,0.5171628,0.388626426,-0.060591705,0.485696733,0.675654888,0.006899979,0.459567159,0.600701928,-0.072132446,0.483596325,0.686487794,-0.097495206,0.493868262,0.742282927,-0.088214643,0.416797221,0.734719396,-0.003296,0.400691926,0.664856493,-0.07814312,0.434300482,0.724086165,-0.090689607,0.460298449,0.772565126,-0.081228577
U,Left,0.687181771,0.638548553,7.29E-07,0.764465809,0.560055733,-0.057860296,0.793548286,0.455793262,-0.083659105,0.712850332,0.394885093,-0.106693782,0.622582078,0.367647231,-0.127534568,0.729832292,0.362083137,-0.047828499,0.732434154,0.257838488,-0.087096334,0.7210446,0.194348186,-0.110548228,0.708028495,0.134930104,-0.124348715,0.658005118,0.367753267,-0.049349707,0.650175393,0.244662732,-0.09337347,0.645708263,0.172699019,-0.116137676,0.636419117,0.111238509,-0.126339525,0.594124317,0.400886059,-0.057603855,0.600755692,0.339834511,-0.130027831,0.650537372,0.407790124,-0.140086338,0.674593031,0.462983251,-0.125561371,0.532761216,0.452731788,-0.069122821,0.53718853,0.387459069,-0.121741176,0.58818984,0.424894869,-0.117652826,0.622080445,0.469153225,-0.102183498
U,Left,0.701459408,0.621463537,6.89E-07,0.781937361,0.543374062,-0.056153607,0.817291498,0.443983734,-0.082169086,0.741533935,0.382581174,-0.10574647,0.65388602,0.355027854,-0.127408624,0.753733873,0.351308525,-0.048873961,0.757801592,0.245544344,-0.088580281,0.74677062,0.182402059,-0.112435691,0.73415643,0.123883575,-0.12648119,0.683704674,0.35569334,-0.050488137,0.679193914,0.232989445,-0.093246989,0.676797986,0.162304714,-0.115189843,0.670599997,0.103804588,-0.125673726,0.62009424,0.387277484,-0.058589619,0.62961638,0.323120862,-0.128782421,0.677137971,0.386442453,-0.138956249,0.700353026,0.44076246,-0.126049533,0.559542596,0.437906027,-0.069887809,0.566769421,0.372630417,-0.122589752,0.616682112,0.408824682,-0.119989417,0.650631905,0.454198003,-0.106017359
U,Left,0.672074318,0.666822672,7.25E-07,0.764970064,0.588632822,-0.061543796,0.809232652,0.480201691,-0.089205615,0.726971686,0.409297645,-0.114358693,0.632438362,0.371699095,-0.137289703,0.746003032,0.369744182,-0.049914036,0.760086119,0.256660134,-0.092259578,0.754980862,0.190450877,-0.117766023,0.746862292,0.126591936,-0.133351445,0.668916643,0.370487511,-0.05255276,0.675931513,0.235619888,-0.099912159,0.677813888,0.162508726,-0.124199592,0.672951698,0.100116953,-0.135987923,0.598182082,0.402471691,-0.062653594,0.612849057,0.337616563,-0.142197475,0.660363495,0.416846991,-0.153255314,0.680486202,0.477874279,-0.138653994,0.530903578,0.455649555,-0.076152019,0.545689285,0.386912644,-0.135689899,0.597531617,0.436172307,-0.132223487,0.628928781,0.488523722,-0.116607703
U,Left,0.55546236,0.874026418,8.18E-07,0.611647069,0.802943528,-0.0690118,0.607771993,0.718805611,-0.095662795,0.51772362,0.684651315,-0.117009498,0.433311164,0.663166463,-0.13532427,0.5510993,0.612673938,-0.042927634,0.526732028,0.515614867,-0.077623583,0.501946568,0.460468829,-0.100121804,0.47509703,0.412218034,-0.113875821,0.48494482,0.627251387,-0.03567129,0.449896842,0.519975305,-0.0756092,0.429196775,0.454829156,-0.097909033,0.407879502,0.401933849,-0.106666028,0.432556599,0.667020082,-0.037182093,0.400579095,0.609852493,-0.106411338,0.44865334,0.663230896,-0.119551778,0.478673935,0.7069695,-0.1069915,0.385870725,0.72280091,-0.042787932,0.359417677,0.664830565,-0.100151263,0.402364612,0.695636868,-0.101594865,0.433835536,0.73156321,-0.088022016
U,Left,0.498729974,0.871910214,7.49E-07,0.565963745,0.811627924,-0.067939505,0.574841082,0.727168918,-0.093991466,0.491813153,0.683459461,-0.11527203,0.41163215,0.652719617,-0.133309975,0.531576872,0.612009346,-0.041499395,0.521191657,0.517582834,-0.073981799,0.505825222,0.46299842,-0.094576366,0.48659274,0.415164322,-0.107528284,0.464891642,0.618452847,-0.035258643,0.450527072,0.507799745,-0.072622627,0.440987974,0.443575352,-0.092550166,0.428206414,0.392775595,-0.100799926,0.407393932,0.653200805,-0.038121231,0.386867732,0.593030035,-0.105285674,0.427454054,0.653267384,-0.118216857,0.451357096,0.700536072,-0.106828347,0.352160513,0.704086304,-0.045256093,0.340275079,0.643506348,-0.100043751,0.378999025,0.679918289,-0.102287829,0.404064178,0.717717171,-0.091071494
